ExperimentName;Subject;Session;Clock.Information;DataFile.Basename;debriefing_1;debriefing_2;debriefing_3;Display.RefreshRate;ExperimentVersion;Group;InstrucAllg.DEVICE;Intro.DEVICE;Intro2.DEVICE;RandomSeed;RuntimeCapabilities;RuntimeVersion;RuntimeVersionExpected;SessionDate;SessionStartDateTimeUtc;SessionTime;StudioVersion;Counterbalance;CounterbalanceList;CounterbalanceList.Cycle;CounterbalanceList.Sample;InstrucSwitch.DEVICE;Intro4.DEVICE;Procedure[Counterbalance];Running[Counterbalance];Block;FdbSwitches.DEVICE;InstrucFlanker.DEVICE;InstrucSimon.DEVICE;MixedList;MixedList.Cycle;MixedList.Sample;PostList;PostList.Cycle;PostList.Sample;PreList;PreList.Cycle;PreList.Sample;Procedure[Block];Running[Block];Trial;BlockNr;ITIDuration;Procedure[Trial];Running[Trial];SwitchList;SwitchList.Cycle;SwitchList.Sample;SwitchTask.DEVICE;SwitchTask.RESP;SwitchTask.RT;SwitchTask.RTTime;TASK;TrainListFlankerPre20;TrainListFlankerPre20.Cycle;TrainListFlankerPre20.Sample;TrainListFlankerPre80;TrainListFlankerPre80.Cycle;TrainListFlankerPre80.Sample;TrainListSimonPre20;TrainListSimonPre20.Cycle;TrainListSimonPre20.Sample;TrainListSimonPre80;TrainListSimonPre80.Cycle;TrainListSimonPre80.Sample;LogLevel5;BlockTrial;Colour;COMP;CorrectResp;errormsg;Flanker;FlankerList20;FlankerList20.Cycle;FlankerList20.Sample;FlankerList50;FlankerList50.Cycle;FlankerList50.Sample;FlankerList80;FlankerList80.Cycle;FlankerList80.Sample;POS;Procedure[LogLevel5];Running[LogLevel5];Side;SimonList20;SimonList20.Cycle;SimonList20.Sample;SimonList50;SimonList50.Cycle;SimonList50.Sample;SimonList80;SimonList80.Cycle;SimonList80.Sample;Target;Target.ACC;Target.CRESP;Target.DEVICE;Target.RESP;Target.RT;TrialNr 
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;3;13;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;3;;;;3;3;cyan;-1;{BACKSLASH};;;;;;;;;;;;left;TrialProc;SimonList20;25%;10;3;23;;;;;;;X;1;{BACKSLASH};Keyboard;{BACKSLASH};501;123
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;3;13;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;3;;;;4;4;cyan;1;{BACKSLASH};;;;;;;;;;;;right;TrialProc;SimonList20;75%;8;3;24;;;;;;;X;1;{BACKSLASH};Keyboard;{BACKSLASH};389;124
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;3;13;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;3;;;;5;5;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList20;25%;1;3;25;;;;;;;X;1;a;Keyboard;a;397;125
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;3;13;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;3;;;;6;6;yellow;-1;a;;;;;;;;;;;;right;TrialProc;SimonList20;75%;9;3;26;;;;;;;X;1;a;Keyboard;a;366;126
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;3;13;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;3;;;;7;7;cyan;1;{BACKSLASH};;;;;;;;;;;;right;TrialProc;SimonList20;75%;4;3;27;;;;;;;X;1;{BACKSLASH};Keyboard;{BACKSLASH};577;127
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;3;13;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;3;;;;8;8;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList20;25%;5;3;28;;;;;;;X;1;a;Keyboard;a;435;128
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;3;13;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;3;;;;9;9;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList20;25%;7;3;29;;;;;;;X;1;a;Keyboard;a;330;129
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;3;13;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;3;;;;10;10;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList20;25%;3;3;30;;;;;;;X;1;a;Keyboard;a;405;130
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;4;14;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;4;;;;1;1;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList20;25%;3;4;31;;;;;;;X;1;a;Keyboard;a;427;131
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;4;14;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;4;;;;2;2;cyan;1;{BACKSLASH};;;;;;;;;;;;right;TrialProc;SimonList20;75%;4;4;32;;;;;;;X;1;{BACKSLASH};Keyboard;{BACKSLASH};432;132
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;4;14;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;4;;;;3;3;cyan;1;{BACKSLASH};;;;;;;;;;;;right;TrialProc;SimonList20;75%;2;4;33;;;;;;;X;1;{BACKSLASH};Keyboard;{BACKSLASH};350;133
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;4;14;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;4;;;;4;4;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList20;25%;7;4;34;;;;;;;X;1;a;Keyboard;a;348;134
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;4;14;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;4;;;;5;5;cyan;-1;{BACKSLASH};;;;;;;;;;;;left;TrialProc;SimonList20;25%;10;4;35;;;;;;;X;1;{BACKSLASH};Keyboard;{BACKSLASH};457;135
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;4;14;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;4;;;;6;6;cyan;1;{BACKSLASH};;;;;;;;;;;;right;TrialProc;SimonList20;75%;6;4;36;;;;;;;X;1;{BACKSLASH};Keyboard;{BACKSLASH};548;136
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;4;14;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;4;;;;7;7;yellow;-1;a;;;;;;;;;;;;right;TrialProc;SimonList20;75%;9;4;37;;;;;;;X;1;a;Keyboard;a;417;137
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;4;14;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;4;;;;8;8;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList20;25%;5;4;38;;;;;;;X;1;a;Keyboard;a;328;138
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;4;14;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;4;;;;9;9;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList20;25%;1;4;39;;;;;;;X;1;a;Keyboard;a;386;139
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;4;14;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;4;;;;10;10;cyan;1;{BACKSLASH};;;;;;;;;;;;right;TrialProc;SimonList20;75%;8;4;40;;;;;;;X;1;{BACKSLASH};Keyboard;{BACKSLASH};342;140
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;5;15;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;5;;;;1;1;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList20;25%;5;5;41;;;;;;;X;1;a;Keyboard;a;400;141
SeminarExperimentWS2324;1305;1;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">14630835802128</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-10-29T09:27:49Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";SeminarExperimentWS2324-1305-1;;;;59.948;1.0.0.48;1;Keyboard;Keyboard;Keyboard;-2115057685;Full;3.0.3.214;3.0.3.214;10-29-2023;29.10.2023 09:27;10:27:49;3.0.3.214;1;1;2;1;Keyboard;Keyboard;CounterBalanceProc;CounterbalanceList;2;;;Keyboard;;;;;;;2;2;2;TrainProcSimon;PreList;5;15;;TrainSimonProc20;TrainListSimonPre20;;;;;;;;;;;;;;;1;1;5;;;;2;2;yellow;1;a;;;;;;;;;;;;left;TrialProc;SimonList20;25%;3;5;42;;;;;;;X;1;a;Keyboard;a;418;142
